codigo,precio,direccion,latitud,longitud,razon_social,distribuidor,nom_comuna,nom_region
sh810105,1360.4445,Paicavi 1122,-36.8166201,-73.0461216,ANDIVEL SPA,SHELL,Concepción,Del Biobío
sh810106,1385.8182,Los Carrera 420,-36.82492097,-73.05534035,Comercial Emisan SpA,SHELL,Concepción,Del Biobío
sh810107,1367.625,Paicavi 1769,-36.81023388,-73.05077791,COMERCIAL NEULL SPA,SHELL,Concepción,Del Biobío
sh810108,1384.1333,Manuel Gutierrez 2429,-36.80183262,-73.0405882,SERVIAUTOS LTDA.,Sin Bandera,Concepción,Del Biobío
sh810109,1383.7742,Avda Ramón Carrasco 217,-36.78423298,-73.05478483,Comercial Balago Spa,SHELL,Concepción,Del Biobío
sh810201,1369.2941,Manuel Montt 2320,-36.99662222,-73.16256232,COMERCIAL GASCOR EIRL,PETROBRAS,Coronel,Del Biobío
sh810202,1394.9354,Avda. Carlos Prats 1300,-37.007103,-73.16045,INVERSIONES SATURNO SPA,SHELL,Coronel,Del Biobío
sh810301,1386.1333,Manuel Rodríguez 2175,-36.934419,-73.022016,Comercializadora y Distribuidora los Castaños Ltda.,SHELL,Chiguayante,Del Biobío
sh810601,1364.5238,Carlos Cousiño 680,-37.08173885,-73.15978289,COMERCIALIZADORA SANTIBAÑEZ ZAPATA LTDA.,Sin Bandera,Lota,Del Biobío
sh810602,1386.1578,Ruta 160 Km 42 0,-37.09182092,-73.15505147,VECOSER LTDA.,REDSUR,Lota,Del Biobío
sh810701,1370.16,Yerbas Buenas 299,-36.73687007,-72.99059451,Vecoser Ltda.,REDSUR,Penco,Del Biobío
sh810801,1378.25,Portal de San Pedro 6950,-36.88332862,-73.14107104,Comercial Flosep Ltda.,SHELL,San Pedro de la Paz,Del Biobío
sh810802,1382.4333,Las Violetas 1292,-36.8325713,-73.1011449,Burdiles y Diaz Ltda,SHELL,San Pedro de la Paz,Del Biobío
sh810901,1377.5,"Lautaro , Acceso Santa Juana 1262",-37.165866,-72.952998,SOCIEDAD COMERCIAL ARRIAGADA E HIJOS LIMITADA,COPEC,Santa Juana,Del Biobío
sh811002,1381.5555,Colon 3300,-36.74353537,-73.09782386,Cristian Alejandro Velásquez Henríquez,SHELL,Talcahuano,Del Biobío
sh811003,1388.8445,Avda. Las Golondrinas 1204,-36.77899082,-73.10031027,CRISTIAN VELÃSQUEZ HENRÃQUEZ,SHELL,Talcahuano,Del Biobío
sh811004,1385.325,Autopista Concepción Talcahuano 6461,-36.77473157,-73.08014074,Comercial Luis Esteban Rocha Sepulveda E.I.R.L.,SHELL,Talcahuano,Del Biobío
sh811101,1384.5106,Mariano Egaña 986,-36.6114521,-72.95681745,SOCIEDAD MILLAHUE LTDA.,SHELL,Tomé,Del Biobío
sh820201,1377,Ruta 160 Km 65 Carampangue. Arauco 65,-37.262435,-73.2400211,COMERCIAL CBC LTDA.,Sin Bandera,Arauco,Del Biobío
sh820202,1386.5714,Ruta p20 lote 3 153,-37.24507616,-73.30573172,Estación de Servicios B&B Hermanos Limitada.,SHELL,Arauco,Del Biobío
sh820301,1386.5625,Avda. Presidente Frei s/n° 0,-37.794063,-73.38997,VECOSER LTDA,SHELL,Cañete,Del Biobío
sh820302,1388.0555, Saavedra /Covadonga 591,-37.801617,-73.400251,VECOSER LTDA.,SHELL,Cañete,Del Biobío
sh820501,1387.5294,O'Higgins 905,-37.476243,-73.342124,VECOSER LTDA.,SHELL,Curanilahue,Del Biobío
sh830101,1380.3966,Ricardo Vicuña /Blanco Encalada 790,-37.472872,-72.354452,ENERGIA Y SERVICIOS SPA,SHELL,Los Ángeles,Del Biobío
sh830102,1359.0571,Sor Vicenta 2010,-37.45119859,-72.33827323,INVERSIONES ESCORPION LIMITADA,SHELL,Los Ángeles,Del Biobío
sh830103,1356.2258,Avda. Alemania 470,-37.4694064,-72.34349281,GUILLERMO MALVOA,SHELL,Los Ángeles,Del Biobío
sh830104,1347.4412,Colon /Orompello 1098,-37.46115254,-72.35150993,Inversiones Isaran SPA,SHELL,Los Ángeles,Del Biobío
sh830401,1356,Av. Los Rios 801,-37.2694766,-72.72202492,Inversiones Isaran SpA,SHELL,Laja,Del Biobío
sh830501,1390.9,Av. Matta/P.Lagos 3020,-37.71862427,-72.24871159,CRO Distribuidora de Combustibles Ltda,SHELL,Mulchén,Del Biobío
sh830601,1394.0385,Avda. Julio Hemmelman 199,-37.50684706,-72.67369419,Verónica  Gonzalez Navarrete Spa,SHELL,Nacimiento,Del Biobío
sh830602,1383.5,Avda. Julio Hemmelman 165,-37.509037,-72.671272,COMERCIAL JARA Y CIA. LTDA.  78.090.660-k,SHELL,Nacimiento,Del Biobío
sh840101,1369.9,Avda. Vicente Mendez 1182,-36.59185942,-72.08473206,Sociedad Socovel SPA,SHELL,Chillán,Ñuble
sh840102,1369.4286,"Ruta 5 Sur Km 408,5 0",-36.630252,-72.18221426,INVERSIONES ENEX S.A,SHELL,Chillán Viejo,Ñuble
sh840104,1369.9,Avda. Collin 788,-36.6159361,-72.1029879,MARTINEZ URREJOLA LTDA.,SHELL,Chillán,Ñuble
sh841101,1376.5714,Avda. Santa Maria/L.Uribe 0,-36.7000898,-71.89499259,LEONEL CARRASCO   11.773.869-8,SHELL,Pinto,Ñuble
sh841401,1402.8572,Arturo Prat 409,-36.28361642,-72.54555702,COMERCIAL HUAYU LTDA,SHELL,Quirihue,Ñuble
sh841601,1376.1765,Ruta 5 sur KM 387 0,-36.49905,-72.03259,SERVIOBRAS SPA,SHELL,San Carlos,Ñuble
sh910101,1394.5,Avda. pablo neruda 02030,-38.73821811,-72.63118923,ROJAS CASTRO COMERCIAL LTDA RUT: 78.905.680-3  ,SHELL,Temuco,De la Araucanía
sh910102,1403.9,Avda. Alemania 0851,-38.73333066,-72.61493504,VCM COMERCIAL LTDA,SHELL,Temuco,De la Araucanía
sh910103,1397.4286,Rudecindo Ortega 01161,-38.71468164,-72.56336153,COMERCIAL DAS LTDA RUT: 76.947.930-9  ,SHELL,Temuco,De la Araucanía
sh910105,1399.4595,Bulnes 195,-38.73063154,-72.58692741,INVERSIONES BUCALEMU SPA,SHELL,Temuco,De la Araucanía
sh910106,1388.5,Panamericana Sur Km 2 3080,-38.76651104,-72.60975301,SOC YAKSIC E HIJOS LTDA,SHELL,Padre las Casas,De la Araucanía
sh910107,1405.3549,Recabarren 02530,-38.75632554,-72.64380097,SOCIEDAD DE INVERSIONES MYC LTDA,SHELL,Temuco,De la Araucanía
sh910108,1406.6666,Ruta S30 4515 Lote 3A 0,-38.756685,-72.661989,GC TRES COMERCIAL SPA,SHELL,Temuco,De la Araucanía
sh910501,1402.625,Patricio Lynch 317,-38.95582553,-72.62577116,COMERCIAL DAS LTDA RUT: 76.947.930-9,SHELL,Freire,De la Araucanía
sh911201,1411.2581,Villa Alegre 848,-38.75759723,-72.59578943,ORZ COMERCIALIZADORA SPA,SHELL,Padre las Casas,De la Araucanía
sh911301,1403.8125,Panamericana sur km 623,-38.35687068,-72.38458305, Inversiones Lugo Ltda,SHELL,Perquenco,De la Araucanía
sh912001,1409.2667,Aviador Acevedo 720,-39.28954679,-72.22831607,SOCIEDAD DE INVERSIONES DOMINGA SPA,SHELL,Villarrica,De la Araucanía
sh912002,1414.2727,Camino a Coñaripe 1255,-39.483451,-72.164017,New Time Ltda,SHELL,Villarrica,De la Araucanía
sh920101,1389.1428,Vergara 437,-37.7975177,-72.71269083,COMERCIAL NAZAL S.A.,CNC COMBUSTIBLES,Angol,De la Araucanía
so730801,1403.5,Parcela 45 lote 2 Pp San Cristóbal 0,-34.853315,-71.109596,Sociedad Comercial e Inversiones Sologar Limitada,SOLOGAR,Teno,Del Maule
so740101,1344.1111,Las Vertientes Sitio 6 Lote 2  S/N Camino a Panimávida 0,-35.835753,-71.552586,COMERCIALIZADORA DE COMBUSTIBLES SOCORRO LTDA,SOCORRO,Linares,Del Maule
ss740401,1393.6666,"CAMINO  A CATILLO ,SECTOR  LOS CARROS -PARRAL- VII  REGION  DEL MAULE",-36.22945465,-71.73101053,--,Servisur,Parral,Del Maule
te01001,1369.6471,VIEL 1086,-33.46017349,-70.65627337, 4 G SpA,SHELL,Santiago Centro,Metropolitana de Santiago
te01002,1349,PEDRO MONTT 1501,-33.47277074,-70.6546104,INVERSIONES Y ASESORIAS BOREAL LIMITADA,SHELL,Santiago Centro,Metropolitana de Santiago
te01003,1353.0555,PORTUGAL 175,-33.44485071,-70.63726187,SOCIEDAD AIREURBANO SpA ,SHELL,Santiago Centro,Metropolitana de Santiago
te1010101,1417.7419,Quillota 218,-41.47047922,-72.93836117,INMOB.E.INVERSIONES CHAMIZA S.A,SHELL,Puerto Montt,De los Lagos
te1010102,1406.2424,"Ruta v 505 Km 3,1, Sector la Vara, El Alerce. 0",-41.43179969,-72.90995657,COMERCIAL BJ SPA,SHELL,Puerto Montt,De los Lagos
te1010103,1397.9762,Crucero 1601,-41.47570843,-72.96433836,Rossel Mena e hijas ltda.,PETROBRAS,Puerto Montt,De los Lagos
te1010104,1401.093,Urmeneta 1070,-41.47367668,-72.95375705,Inversiones y Comercializadora FFW  SpA,SHELL,Puerto Montt,De los Lagos
te1010105,1409.2727,Pdte Ibañez 2002,-41.47049931,-72.96599329,INVERSIONES Y COMERCIALIZADORA FFW SPA,SHELL,Puerto Montt,De los Lagos
te1010201,1406.2903,Avda. Los Heroes 707,-41.77122766,-73.1322071,Umaña Mario SPA,SHELL,Calbuco,De los Lagos
te1010401,1417.6285,"Ruta V-30, Km. 37,5 0",-41.15128959,-73.41283321,Leticia Regina Alvarez Brange,SHELL,Fresia,De los Lagos
te1010501,1406.0883,Avenida Alessandri 400,-41.12543316,-73.05985451,Comercial Las Nalcas SpA,SHELL,Frutillar,De los Lagos
te1010601,1402.8422,Leopoldo Guillen 89,-41.392586,-73.4645462,Edigardo Ojeda y Cia Ltda,SHELL,Los Muermos,De los Lagos
te1010901,1415.3695,San Francisco 1206,-41.3250321,-72.98527032,St Patrick Ltda,SHELL,Puerto Varas,De los Lagos
te1020101,1421.8064,Panamericana Norte 5,-42.47935925,-73.76245916,Villarroel Hermanos SpA,SHELL,Castro,De los Lagos
te1020201,1416.5714,Aníbal Pinto 1701,-41.87571237,-73.79817009,Ojeda y Strauch Ltda. ,PETROBRAS,Ancud,De los Lagos
te1030101,1416.3334,Manuel Rodriguez 1179,-40.57758189,-73.12958926,Sociedad Comercial EDOW Ltda / 76.027.462-3,SHELL,Osorno,De los Lagos
te1030102,1416.3529,Julio  Buschmann 2429,-40.57789562,-73.10643911,ANDES SPA,SHELL,Osorno,De los Lagos
te1030301,1412.1379,Eleuterio Ramírez 303,-40.91277476,-73.16262603,Llanos y Wammes Soc. Com. Ltda. / Rut: ,SHELL,Purranque,De los Lagos
te1310401,1356.1177,Monterrey 2987,-33.40058139,-70.68270922,INVERSIONES ENEX S.A,SHELL,Conchalí,Metropolitana de Santiago
te1310402,1348.5333,Avenida Zapadores 1200,-33.38705096,-70.65749645,Comercial San Alberto Ltda.,SHELL,Conchalí,Metropolitana de Santiago
te1310403,1350.2941,Independencia 4071,-33.39046562,-70.67507093,Mycla Ltda,SHELL,Conchalí,Metropolitana de Santiago
te1310502,1347.88,Gran Avenida 10190,-33.55321564,-70.67397594,PROSERVICE SPA,SHELL,El Bosque,Metropolitana de Santiago
te1310602,1333.25,Matucana 30,-33.44812943,-70.6794101,Luis Lucero Rojas,SHELL,Estación Central,Metropolitana de Santiago
te1310701,1356.7059,Americo Vespucio 931,-33.38022,-70.64535141,SEGENARQ LTDA,SHELL,Huechuraba,Metropolitana de Santiago
te1310901,1360.238,Las Brisas 310,-33.53388277,-70.65975219,CARMEN MARGARITA ROMAN SANDERS   6983179-6,SHELL,La Cisterna,Metropolitana de Santiago
te1311001,1363.3529,Colombia 7111,-33.52210388,-70.59049487,COMERCIAL Y DISTRIBUIDORA MACATI SPA,SHELL,La Florida,Metropolitana de Santiago
te1311002,1364.6,Avenida Walker Martinez 2283,-33.52261818,-70.57106227,Comercial y Servicios AVILSA Ltda,COPEC,La Florida,Metropolitana de Santiago
te1311003,1332.6666,Avenida Diego Portales 786,-33.56184339,-70.57576418,Estacion de Servicio de Combustible,SHELL,La Florida,Metropolitana de Santiago
te1311004,1373.5555,Av. Vicuña Mackenna 9840,-33.5451839,-70.5881694,Inversiones Enex S.A.,SHELL,La Florida,Metropolitana de Santiago
te1311201,1364.5333,Avenida Gabriela 03040,-33.58394974,-70.61910868,Distribuidora de Combustibles Luis Troncoso Perez-Cotapos E.I.R.L,SHELL,La Pintana,Metropolitana de Santiago
te1311302,1366.6471,Aguas Claras 1681,-33.43954854,-70.55669904,Inversiones José Ibarra González EIRL,SHELL,La Reina,Metropolitana de Santiago
te1311401,1403.8823,Las Condes 9595,-33.38851563,-70.53947926,Esmax Red Limitada,PETROBRAS,Las Condes,Metropolitana de Santiago
te1311402,1393.6923,Los Pozos 7180,-33.41646945,-70.55528283,Comercial y Servicios V y M limitada,COPEC,Las Condes,Metropolitana de Santiago
te1311501,1398.0555,Camino a Farellones 14380,-33.36688353,-70.49840927,Sociedad de Inversiones Zodrag SpA.,SHELL,Lo Barnechea,Metropolitana de Santiago
te1311502,1395.0714,Avenida La Dehesa 1310,-33.36016748,-70.51692188,Comercial y Servicios San Alfonso Ltda,COPEC,Lo Barnechea,Metropolitana de Santiago
te1311802,1334.7273,Avenida Macul 2675,-33.49642087,-70.59813917,DISTRIBUIDORA SERGIO IGLESIAS EIRL,SHELL,Macul,Metropolitana de Santiago
te1311901,1323.0667,Av. Rinconada 1266,-33.50954959,-70.77524543,Operaciones y Servicio Enex Limitada,SHELL,Maipú,Metropolitana de Santiago
te1311902,1321.037,5 de Abril 1290,-33.50998345,-70.74297845,#NAME?,SHELL,Maipú,Metropolitana de Santiago
te1311904,1334,Camino Melipilla 16850,-33.5387201,-70.7734337,Comercial Lladser Etienne Limitada,SHELL,Maipú,Metropolitana de Santiago
te1311905,1302,Cuatro Poniente 01197,-33.5165922,-70.7913178,Comercial Lladser Etienne Limitada,SHELL,Maipú,Metropolitana de Santiago
te1312001,1334.6086,Pedro de Valdivia 3565,-33.45540933,-70.60533553,SOC.COM. JERIA y CIA. LTDA.,SHELL,Ñuñoa,Metropolitana de Santiago
te1312002,1352.5625,Irarrázaval 4123,-33.45568458,-70.58632135,SOC.COM. Jeria y CÍA. LTDA,SHELL,Ñuñoa,Metropolitana de Santiago
te1312003,1376.5,Avenida Ossa 800,-33.44571237,-70.57235241,Distribuidora Sergio Iglesias Ja?a EIRL,SHELL,Ñuñoa,Metropolitana de Santiago
te1312201,1370.3334,Tobalaba 14007,-33.50500956,-70.56132317,INVERSIONES FERODA SPA,SHELL,Peñalolén,Metropolitana de Santiago
te1312203,1363.8889,Tobalaba 10831,-33.469455,-70.552569,Distribuidora Rio Serrano Ltda,SHELL,Peñalolén,Metropolitana de Santiago
te1312302,1360.0526,Eliodoro Yañez 2904,-33.42751952,-70.5931288,Inversiones Patagonia S.a.,SHELL,Providencia,Metropolitana de Santiago
te1312401,1297,Puerto Madero 9710,-33.45063595,-70.78381777,COMERCIAL AGURTO SPA,ENEX,Pudahuel,Metropolitana de Santiago
te1312501,1352.08,Manuel Antonio Matta 599,-33.36591581,-70.72658479,EXPENDIO DE COMBUSTIBLE Y MINIMARKET CARLOS HERRERA,SHELL,Quilicura,Metropolitana de Santiago
te1312502,1320,Lo Echevers 151,-33.37593302,-70.75037599,Distribuidora de Combustibles Batuco Limitada ,Combustibles Endless.com,Quilicura,Metropolitana de Santiago
te1312601,1260,San Pablo 3375,-33.43577034,-70.68118572,Irlanda Palacios Vargas Eds. E.I.R.L.,SHELL,Quinta Normal,Metropolitana de Santiago
te1312602,1314.2354,José Joaquín Pérez 6051,-33.43068474,-70.71941793,MARIO DANIEL CONTRERAS ESPINOZA ESTACIONES DE SERVICIO EIRL,SHELL,Quinta Normal,Metropolitana de Santiago
te1312701,1328.8948,Domínica 217,-33.42726433,-70.64019218,FALCOM SpA,SHELL,Recoleta,Metropolitana de Santiago
te1312901,1360,Avenida Las industrias 4869,-33.50168154,-70.62758446,Comercial e inversiones Delgado hermanos,SHELL,San Joaquín,Metropolitana de Santiago
te1312902,1347,Vicuña Mackenna 5889,-33.51002818,-70.6123656,Galleguillos y Cia Ltda,Sin Bandera,San Joaquín,Metropolitana de Santiago
te1312904,1374.8182,Santa Rosa 2700,-33.48128571,-70.64127982,COMERCIAL E INVERSIONES DELGADO HERMANOS & CIA LIMITADA,SHELL,San Joaquín,Metropolitana de Santiago
te1313101,1347.1428,Santa Rosa 9291,-33.54715335,-70.63364625,Comercial SR Santiago SpA,OIL BOX,San Ramón,Metropolitana de Santiago
te1320101,1332.6666,Camilo Henriquez 3160,-33.57113179,-70.55555105,Los Ulmos EIRL.,SHELL,Puente Alto,Metropolitana de Santiago
te1320102,1348.1578,Camilo Henriquez 4443,-33.56193056,-70.55555105,KEY WEST SPA,SHELL,Puente Alto,Metropolitana de Santiago
te1320103,1384.6666,Eyzaguirre 1310,-33.61465503,-70.59134245,MAURICIO PRADO DIAZ  - 9.794.086-k,SHELL,Puente Alto,Metropolitana de Santiago
te1320104,1311,Santa Rosa 801,-33.61119274,-70.62632382,INVERSIONES LOS NEVADOS LIMITADA,BULL ENERGY,Puente Alto,Metropolitana de Santiago
te1330101,1403.2222,Carretera General San Martín 0950 950,-33.21169993,-70.68143785,PEGASO SpA,SHELL,Colina,Metropolitana de Santiago
te1340101,1324,Padre Hurtado 13829,-33.58760081,-70.67847669,Alejandro Octavio Apablaza Mella,PETROBRAS,San Bernardo,Metropolitana de Santiago
te1340102,1328.2222,Ochagavía 13021,-33.56998979,-70.69972783,FL Comercial Ltda.,SHELL,San Bernardo,Metropolitana de Santiago
te1340104,1326.4375,Avenida Colón 190,-33.59195329,-70.69435,Sociedad Comercial Maria Paz Ltda,SHELL,San Bernardo,Metropolitana de Santiago
te1340105,1323.7059,Eyzaguirre 1278,-33.60290949,-70.71418226,Garcia y Cía. Ltda.,SHELL,San Bernardo,Metropolitana de Santiago
te1340107,1319,Avenida Freire 16,-33.58608588,-70.69963932,TRANSPORTES ECOLOGICOS SERGIO HERNAN ZAPATA OLIVARES E.I.R.L.,SHELL,San Bernardo,Metropolitana de Santiago
te1340401,1393.1333,Camino Aculeo 7391,-33.85135888,-70.83256423,Roberto Armando Manriquez Gonzalez,Sin Bandera,Paine,Metropolitana de Santiago
te1340402,1402.3158,"Alcalde Gilda Díaz de Girón, Parcela N° 14",-33.81722622,-70.74495792,VASCOR DISTRIBUCION SPA,SHELL,Paine,Metropolitana de Santiago
te1340403,1393.1333,Camino Lonquen 8805,-33.76004133,-70.80905199,Roberto Manriquez Gonzalez RUT: 6.123.480-2,Sin Bandera,Buin,Metropolitana de Santiago
te1350101,1401.5,Avenida Manzo De Velazco 946,-33.69090621,-71.22125387,Central de Repuestos Melipilla Ltda.,SHELL,Melipilla,Metropolitana de Santiago
te1360201,1350.5883,Avenida Los Libertadores 454,-33.68153475,-70.98240584,PATRICIO ANTONIO GHIARDO GALLARDO,SHELL,El Monte,Metropolitana de Santiago
te1410101,1406.7865,Av. Los Robles 030,-39.81100853,-73.25114965,Sociedad Comercial S.A.E Los Rios Ltda,SHELL,Valdivia,De los Ríos
te1410102,1403.8334,Av. Pedro Aguirre Cerda 600,-39.80899758,-73.21299791,Distribuidora de Combustible Stuardo SPA,PETROBRAS,Valdivia,De los Ríos
te1410401,1400.7142,Ruta 5 Sur Km. 834,-39.88667296,-72.79701948,Inversiones Enex S.A.,SHELL,Los Lagos,De los Ríos
te1410501,1383.8108,"Ruta 5 Sur Km. 780, Sector El Ciruelo. 0",-39.51854252,-72.82776833,Inversiones Enex S.A. / RUT: 94.625.000-7,SHELL,Mariquina,De los Ríos
te1410701,1397.7931,Ruta 5 Sur Km. 866,-40.14770042,-72.88096189,Inversiones Enex S.A.,SHELL,Paillaco,De los Ríos
te1410702,1403.963,Camilo Henriquez/Esquina 18 De Octubre 0,-40.06733684,-72.87616074,SANTA INES SPA,SHELL,Paillaco,De los Ríos
te1410801,1402.5,Guido Beck de Ramberga 1484,-39.575,-71.998996,Administradora de Ventas al Detalle Ltda.,COPEC,Panguipulli,De los Ríos
te410101,1410.8667,Ruta 41 7801,-29.91487148,-71.21085763,Sociedad Comercial Paiva Galleguillos limitada,SHELL,La Serena,Coquimbo
te410201,1400.3889,"Panamericana Norte Km. 460, La Herradura 0",-29.97957429,-71.34747863,sociedad C & L ltda.,SHELL,Coquimbo,Coquimbo
te420101,1397.2903,Avda. Presidente Salvador Allende 444,-31.6355205,-71.17281854,Godoy & Simoncelli SPA,SHELL,Illapel,Coquimbo
te420401,1395.8966,Jose Joaquin Perez 400,-31.78326841,-70.96438408,inversiones santa apolonia spa,SHELL,Salamanca,Coquimbo
te510101,1360,Av. Federico Santa María 1836,-33.04595523,-71.65057093,Comercializadora Playa Ancha  SPA,Del Sol Combustibles,Valparaíso,Valparaíso
te510102,1337.1482,"Avda. Matta, CERRO PLACERES 2342",-33.04882179,-71.57792866,Huingan SPA,SHELL,Valparaíso,Valparaíso
te510301,1391.2106,Avda. Concón 770,-32.93384361,-71.52578384,BERNARDO RIVERA VALDES,CUSTOM SERVICE,Concón,Valparaíso
te510601,1378.8889,Los Carrera 01050,-33.04267488,-71.46416545,BRISAS ESTACIONES DE SERVICIO LIMITADA ,COPEC,Quilpué,Valparaíso
te530101,1400.7419,Santiago Bueras 1080,-32.7592781,-70.7306402,Comercial angeco LTDA,SHELL,San Felipe,Valparaíso
te530102,1397.8334,Avda. Alessandri 1935,-32.81534132,-70.58875948,Inversiones Santa Maria de Manquehue SpA,SHELL,San Esteban,Valparaíso
te550201,1339.7046,Av. Adrián 035,-32.77786434,-71.19174153,Estaci?n de Servicio Jipal EIRL,SHELL,Calera,Valparaíso
te550501,1392.7273,República 1100,-33.0055482,-71.25699162,Eugenio Manriquez y CompaÃ±ia Ltda.,SHELL,Limache,Valparaíso
te550502,1393.8387,Av. Eastman 2031,-32.99635464,-71.22528791,VALPAZE spa,SHELL,Limache,Valparaíso
te550503,1390.75,Urmeneta 999,-32.99019056,-71.2638849,Estación de Servicio Jipal EIRL,SHELL,Limache,Valparaíso
te550701,1392.5807,Calle Colegio 1986,-32.99921156,-71.1918354,VALPAZE spa,SHELL,Olmué,Valparaíso
te560201,1405.7858,Guillermo Mucke 695,-33.36885031,-71.66853905,Manriquez Lobos Cia Ltda.,Sin Bandera,Algarrobo,Valparaíso
te570101,1396.0605,Encon 53,-32.74368118,-70.73126793,Soc. Velez y Cía. Ltda.,SHELL,San Felipe,Valparaíso
te570102 ,1391.45,Jose Manso de Velasco esquina Las Heras 0,-32.74363155,-70.73040962,COMERCIALIZADORA DE COMBUSTIBLE CARVAJAL LTDA ,COPEC,San Felipe,Valparaíso
te570103,1406.9231,Camino el Troncal 1113,-32.76744725,-70.83019316,Excomb spa,SHELL,Panquehue,Valparaíso
te610101,1404.8928,Bombero Ruiz Díaz 81,-34.16422396,-70.75018823,Ramón Esteban Rodríguez Palma,SHELL,Rancagua,Del Libertador Gral. Bernardo O’Higgins
te610102,1368,Avda. Bernardo O´Higgins Esquina Balmaceda N° 9,-34.16707355,-70.73131084,Estación de Servicio URICAS SPA,SHELL,Rancagua,Del Libertador Gral. Bernardo O’Higgins
te610103,1399.1428,Carretera Eduardo Frei Montalva 320,-34.18269576,-70.72723925,J.M.C. Servicios Ltda.,SHELL,Rancagua,Del Libertador Gral. Bernardo O’Higgins
te610104,1404.3636,Av. Nelson Pereira 2360,-34.13822923,-70.74148446,Ramón Esteban Rodríguez Palma,SHELL,Rancagua,Del Libertador Gral. Bernardo O’Higgins
te610105,1400.625,Republica de Chile 0180,-34.15639376,-70.7297498,SANTA ANGELES SPA ,SHELL,Rancagua,Del Libertador Gral. Bernardo O’Higgins
te610106,1411.5,Av. Salvador Allende 0157,-34.15399217,-70.76803565,Combustibles Alameda Gonfer SPA,SHELL,Rancagua,Del Libertador Gral. Bernardo O’Higgins
te611601,1405,Comercio 637,-34.27575652,-70.81035018,Estación de servicio Jose Antonio Caceres Medel EIRL,SHELL,Requínoa,Del Libertador Gral. Bernardo O’Higgins
te620401,1385.2778,Av. 5 de Abril esquina Ruta I - 50 778,-34.40137711,-71.62279129,ESTACION DE SERVICIO MARCHIGUE E.I.R.L.,SHELL,Marchihue,Del Libertador Gral. Bernardo O’Higgins
te630201,1394.3334,Manuel Montt 0,-34.72937028,-71.27214611,Distribuidora de Combustibles Petrowork SPA,Petrowork,Chépica,Del Libertador Gral. Bernardo O’Higgins
te630401,1400.45,Los Alerces 300,-34.72806969,-71.64493561,DISTRIBUIDORA COMBUSTIBLE PETROEXPRES,Sin Bandera,Lolol,Del Libertador Gral. Bernardo O’Higgins
te631001,1402.3684,Cruce Paredones 0,-34.65297974,-71.8995738,Cristobal Patricio Carvacho Rengifo ,Sin Bandera,Paredones,Del Libertador Gral. Bernardo O’Higgins
te631002,1393.2122,Av. Errazuriz 206,-34.638941,-71.361593,DIST DE COMB Y COM DYM SP,SHELL,Santa Cruz,Del Libertador Gral. Bernardo O’Higgins
te710104,1352.1111,1 Norte 1701,-35.42704482,-71.65167868,COMBUSTIBLES EL SOCORRO LTDA,SOCORRO,Talca,Del Maule
te710105,1369.2122,Ruta 5 sur 253,-35.41321309,-71.62907839,ESTACIÃ“N DE SERVICIO LC SPA,SHELL,Talca,Del Maule
te710201,1400.6428,Blanco 730,-35.32729094,-72.4089843,Manuel E.Poblete Arto e Hija Ltda,TERPEL,Constitución,Del Maule
te710701,1360.3125,Promaucade 0,-35.39336191,-71.80319667,sociedad comercial Jose Osvaldo Fuenzalida M y otros spa // 76.139.471-1,Sin Bandera,Pencahue,Del Maule
te720101,1363.5,Antonio Varas 1090,-35.96611063,-72.32497752,SOC. DE INVERSIONES DOÑA EVARISTA LTDA.,Aire,Cauquenes,Del Maule
